t,MV,PV,DV
1.351000000000000000e+03,1.408349544526919495e+01,4.235999999999999943e+01,6.000000000000000000e+01
1.352000000000000000e+03,1.359797775677782816e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.353000000000000000e+03,1.333009895255214516e+01,4.239000000000000057e+01,6.000000000000000000e+01
1.354000000000000000e+03,1.346441585850061529e+01,4.232999999999999829e+01,6.000000000000000000e+01
1.355000000000000000e+03,1.367290008526500245e+01,4.235999999999999943e+01,6.000000000000000000e+01
1.356000000000000000e+03,1.355241087466553473e+01,4.232999999999999829e+01,6.000000000000000000e+01
1.357000000000000000e+03,1.365148601415266150e+01,4.235999999999999943e+01,6.000000000000000000e+01
1.358000000000000000e+03,1.353105433949999181e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.359000000000000000e+03,1.326332864794911259e+01,4.239000000000000057e+01,6.000000000000000000e+01
1.360000000000000000e+03,1.339780862158917429e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.361000000000000000e+03,1.323960030019297385e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.362000000000000000e+03,1.322738860490842860e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.363000000000000000e+03,1.321519926041759163e+01,4.235999999999999943e+01,6.000000000000000000e+01
1.364000000000000000e+03,1.345983488386174898e+01,4.235999999999999943e+01,6.000000000000000000e+01
1.365000000000000000e+03,1.344905694299678878e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.366000000000000000e+03,1.318151423091094898e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.367000000000000000e+03,1.316943764994273636e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.368000000000000000e+03,1.293726674188598835e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.369000000000000000e+03,1.292407034037066715e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.370000000000000000e+03,1.291089345229471519e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.371000000000000000e+03,1.289774234118485197e+01,4.252000000000000313e+01,6.000000000000000000e+01
1.372000000000000000e+03,1.277456041656574115e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.373000000000000000e+03,1.287093482535613553e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.374000000000000000e+03,1.285785726729611866e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.375000000000000000e+03,1.284480827221837274e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.376000000000000000e+03,1.283178456048121774e+01,4.249000000000000199e+01,6.000000000000000000e+01
1.377000000000000000e+03,1.281878603464295274e+01,4.246000000000000085e+01,6.000000000000000000e+01
1.378000000000000000e+03,1.291586908862176486e+01,4.246000000000000085e+01,6.000000000000000000e+01
1.379000000000000000e+03,1.290350287063318291e+01,4.239000000000000057e+01,6.000000000000000000e+01
1.380000000000000000e+03,1.314796320954938480e+01,4.242999999999999972e+01,6.000000000000000000e+01
1.381000000000000000e+03,1.299026641106328661e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.382000000000000000e+03,1.360222087644553746e+01,4.235999999999999943e+01,6.000000000000000000e+01
1.383000000000000000e+03,1.322698657545206657e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.384000000000000000e+03,1.380367698699111934e+01,4.225999999999999801e+01,6.000000000000000000e+01
1.385000000000000000e+03,1.357640548922397983e+01,4.232999999999999829e+01,6.000000000000000000e+01
1.386000000000000000e+03,1.331132533955629960e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.387000000000000000e+03,1.377861447180862697e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.388000000000000000e+03,1.366147535158100368e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.389000000000000000e+03,1.387396131489116335e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.390000000000000000e+03,1.375746303399257542e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.391000000000000000e+03,1.364041275562499322e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.392000000000000000e+03,1.374291382454802246e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.393000000000000000e+03,1.362590463904359339e+01,4.229999999999999716e+01,6.000000000000000000e+01
1.394000000000000000e+03,1.336159801308784090e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.395000000000000000e+03,1.371960662676611697e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.396000000000000000e+03,1.382277350397582438e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.397000000000000000e+03,1.381650004507885576e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.398000000000000000e+03,1.381025300098702679e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.399000000000000000e+03,1.380402910075363110e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.400000000000000000e+03,1.379782825573976979e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.401000000000000000e+03,1.379165037769929469e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.402000000000000000e+03,1.378549537873057318e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.403000000000000000e+03,1.377936317127455546e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.404000000000000000e+03,1.377325366811291474e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.405000000000000000e+03,1.376716678236623714e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.406000000000000000e+03,1.376110242749226131e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.407000000000000000e+03,1.375506051728416423e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.408000000000000000e+03,1.374904096586889146e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.409000000000000000e+03,1.374304368770552642e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.410000000000000000e+03,1.373706859758370058e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.411000000000000000e+03,1.373111561062203023e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.412000000000000000e+03,1.372518464226658885e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.413000000000000000e+03,1.371927560828940962e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.414000000000000000e+03,1.371338842478700926e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.415000000000000000e+03,1.370752300817894564e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.416000000000000000e+03,1.370167927520639495e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.417000000000000000e+03,1.358580065205076082e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.418000000000000000e+03,1.357941781134166348e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.419000000000000000e+03,1.368310971538974741e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.420000000000000000e+03,1.356729221793080598e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.421000000000000000e+03,1.367102992973608799e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.422000000000000000e+03,1.355525489519992099e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.423000000000000000e+03,1.365903490747808391e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.424000000000000000e+03,1.365335850251420879e+01,4.222999999999999687e+01,6.000000000000000000e+01
1.425000000000000000e+03,1.342759324619528094e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.426000000000000000e+03,1.364091036885801422e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.427000000000000000e+03,1.363529338761367171e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.428000000000000000e+03,1.362970347919511660e+01,4.214000000000000057e+01,6.000000000000000000e+01
1.429000000000000000e+03,1.373419069167288953e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.430000000000000000e+03,1.361916769992933851e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.431000000000000000e+03,1.361364262688731230e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.432000000000000000e+03,1.360813476613588335e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.433000000000000000e+03,1.349259073060746239e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.434000000000000000e+03,1.359659768878359642e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.435000000000000000e+03,1.359114736175125415e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.436000000000000000e+03,1.358572030052850721e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.437000000000000000e+03,1.347025675562508518e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.438000000000000000e+03,1.357434389661292862e+01,4.220000000000000284e+01,6.000000000000000000e+01
1.439000000000000000e+03,1.345891695487727979e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.440000000000000000e+03,1.356304372873923114e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.441000000000000000e+03,1.355771275924114505e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.442000000000000000e+03,1.355240459910847761e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.443000000000000000e+03,1.354711599147774237e+01,4.217000000000000171e+01,6.000000000000000000e+01
1.444000000000000000e+03,1.354184686153150530e+01,4.217000000000000171e+01,6.000000000000000000e+01
